id,unique_id,flag,category,tag,keyword,first_editor,last_editor,yomi,content
0,1080,1,rule,ステージ別ルール,かくしもちの洞窟（第13回期間限定）,koppacha,koppacha,かくしもちのどうくつ（だい13かいきかんげんてい）,このランキングでは、ボーダーラインを超える場合は証拠写真が必須となります。このランキングでは、初期スプレーがいずれか１個以上である場合、またはプレイ中に一度でもいずれかのスプレーの数が１個以上になった場合、クリア時にいずれか１個以上のスプレーを残していないスコアは投稿できません。
0,1081,1,rule,ステージ別ルール,秘密兵器実験場（100秒縛り）,koppacha,koppacha,ひみつへいきじっけんじょう（100びょうしばり）,このランキングでは、ボーダーラインを超える場合は証拠写真が必須となります。このランキングでは、リザルト画面の残りタイムが201以上であるスコアのみ投稿できます。
0,1082,1,rule,ステージ別ルール,デメマダラの巣窟（第13回期間限定）,koppacha,koppacha,でめまだらのそうくつ（だい13かいきかんげんてい）,このランキングでは、ボーダーラインを超える場合は証拠写真が必須となります。このランキングでは、初期スプレーがいずれか１個以上である場合、またはプレイ中に一度でもいずれかのスプレーの数が１個以上になった場合、クリア時にいずれか１個以上のスプレーを残していないスコアは投稿できません。
0,1083,1,rule,ステージ別ルール,鉄人の穴（第13回期間限定）,koppacha,koppacha,てつじんのあな（だい13かいきかんげんてい）,このランキングでは、ボーダーラインを超える場合は証拠写真が必須となります。このランキングでは、初期スプレーがいずれか１個以上である場合、またはプレイ中に一度でもいずれかのスプレーの数が１個以上になった場合、クリア時にいずれか１個以上のスプレーを残していないスコアは投稿できません。
0,1084,1,rule,ステージ別ルール,グリーンホール（第13回期間限定）,koppacha,koppacha,ぐりーんほーる（だい13かいきかんげんてい）,このランキングでは、ボーダーラインを超える場合は証拠写真が必須となります。このランキングでは、初期スプレーがいずれか１個以上である場合、またはプレイ中に一度でもいずれかのスプレーの数が１個以上になった場合、クリア時にいずれか１個以上のスプレーを残していないスコアは投稿できません。
0,1085,1,rule,ステージ別ルール,倍々ゲームの穴（第13回期間限定）,koppacha,koppacha,ばいばいげーむのあな（だい13かいきかんげんてい）,このランキングでは、ボーダーラインを超える場合は証拠写真が必須となります。このランキングでは、初期スプレーがいずれか１個以上である場合、またはプレイ中に一度でもいずれかのスプレーの数が１個以上になった場合、クリア時にいずれか１個以上のスプレーを残していないスコアは投稿できません。
0,1086,1,rule,ステージ別ルール,デメマダラの巣窟（カギのみ）,koppacha,koppacha,でめまだらのそうくつ（かぎのみ）,このランキングでは、「あのカギ」のみを回収したプレイのスコアのみ有効となります。
0,1087,1,rule,ステージ別ルール,コレクタールーム（カギのみ）,koppacha,koppacha,これくたーるーむ（かぎのみ）,このランキングでは、「あのカギ」のみを回収したプレイのスコアのみ有効となります。
0,1088,1,rule,ステージ別ルール,秘密兵器実験場（カギのみ）,koppacha,koppacha,かくしもちのどうくつ（かぎのみ）,このランキングでは、「あのカギ」のみを回収したプレイのスコアのみ有効となります。
0,1089,1,rule,ステージ別ルール,地底警備室（カギのみ）,koppacha,koppacha,ひみつへいきじっけんじょう（かぎのみ）,このランキングでは、「あのカギ」のみを回収したプレイのスコアのみ有効となります。
0,1090,1,rule,ステージ別ルール,グリーンホール（カギのみ）,koppacha,koppacha,ちていけいびしつ（かぎのみ）,このランキングでは、「あのカギ」のみを回収したプレイのスコアのみ有効となります。
0,1091,1,rule,ステージ別ルール,大足の穴（カギのみ）,koppacha,koppacha,ぐりーんほーる（かぎのみ）,このランキングでは、「あのカギ」のみを回収したプレイのスコアのみ有効となります。
0,1092,1,rule,ステージ別ルール,あのひとの庭（カギのみ）,koppacha,koppacha,おおあしのあな（かぎのみ）,このランキングでは、「あのカギ」のみを回収したプレイのスコアのみ有効となります。
0,1093,1,rule,ステージ別ルール,炎と水の試練場（カギのみ）,koppacha,koppacha,あのひとのにわ（かぎのみ）,このランキングでは、「あのカギ」のみを回収したプレイのスコアのみ有効となります。
0,1094,1,rule,ステージ別ルール,新参者の試練場（カギのみ）,koppacha,koppacha,ひみつのはなぞの（かぎのみ）,このランキングでは、「あのカギ」のみを回収したプレイのスコアのみ有効となります。
0,1095,1,rule,ステージ別ルール,さらいの洞窟（カギのみ）,koppacha,koppacha,しょいぐものす（かぎのみ）,このランキングでは、「あのカギ」のみを回収したプレイのスコアのみ有効となります。
0,1096,1,rule,ステージ別ルール,巨人のトイレ（カギのみ）,koppacha,koppacha,ちていけいびしつ（かぎのみ）,このランキングでは、「あのカギ」のみを回収したプレイのスコアのみ有効となります。
0,1097,1,rule,ステージ別ルール,ショイグモの巣（カギのみ）,koppacha,koppacha,これくたーるーむ（かぎのみ）,このランキングでは、「あのカギ」のみを回収したプレイのスコアのみ有効となります。
0,1098,1,rule,ステージ別ルール,天罰の穴（カギのみ）,koppacha,koppacha,てつじんのといれ（かぎのみ）,このランキングでは、「あのカギ」のみを回収したプレイのスコアのみ有効となります。
0,1099,1,rule,ステージ別ルール,食神のかまど（カギのみ）,koppacha,koppacha,しょくしんのかまど（かぎのみ）,このランキングでは、「あのカギ」のみを回収したプレイのスコアのみ有効となります。
0,1100,1,rule,ステージ別ルール,コンクリート迷路（カギのみ）,koppacha,koppacha,こんくりーとめいろ（かぎのみ）,このランキングでは、「あのカギ」のみを回収したプレイのスコアのみ有効となります。
0,1101,1,rule,ステージ別ルール,こてしらべの洞窟（カギのみ）,koppacha,koppacha,こてしらべのどうくつ（かぎのみ）,このランキングでは、「あのカギ」のみを回収したプレイのスコアのみ有効となります。
0,1102,1,rule,ステージ別ルール,花園を荒らすもの（カギのみ）,koppacha,koppacha,はなぞのをあらすもの（かぎのみ）,このランキングでは、「あのカギ」のみを回収したプレイのスコアのみ有効となります。
0,1103,1,rule,ステージ別ルール,鼻息の洞穴（カギのみ）,koppacha,koppacha,はないきをあらすもの（かぎのみ）,このランキングでは、「あのカギ」のみを回収したプレイのスコアのみ有効となります。
0,1104,1,rule,ステージ別ルール,たそがれの庭（カギのみ）,koppacha,koppacha,たそがれのにわ（かぎのみ）,このランキングでは、「あのカギ」のみを回収したプレイのスコアのみ有効となります。
0,1105,1,rule,ステージ別ルール,鉄人の穴（カギのみ）,koppacha,koppacha,てつじんのあな（かぎのみ）,このランキングでは、「あのカギ」のみを回収したプレイのスコアのみ有効となります。
0,1106,1,rule,ステージ別ルール,神々のおもちゃ箱（カギのみ）,koppacha,koppacha,かみがみのおもちゃばこ（かぎのみ）,このランキングでは、「あのカギ」のみを回収したプレイのスコアのみ有効となります。
0,1107,1,rule,ステージ別ルール,地下の温室（カギのみ）,koppacha,koppacha,ちかのおんしつ（かぎのみ）,このランキングでは、「あのカギ」のみを回収したプレイのスコアのみ有効となります。
0,1108,1,rule,ステージ別ルール,どっすん迷路（カギのみ）,koppacha,koppacha,どっすんめいろ（かぎのみ）,このランキングでは、「あのカギ」のみを回収したプレイのスコアのみ有効となります。
0,1109,1,rule,ステージ別ルール,赤の洞窟（カギのみ）,koppacha,koppacha,あかのどうくつ（かぎのみ）,このランキングでは、「あのカギ」のみを回収したプレイのスコアのみ有効となります。
0,1110,1,rule,ステージ別ルール,スナイパールーム（カギのみ）,koppacha,koppacha,すないぱーるーむ（かぎのみ）,このランキングでは、「あのカギ」のみを回収したプレイのスコアのみ有効となります。
0,1111,1,rule,ステージ別ルール,三色試練場（カギのみ）,koppacha,koppacha,さんしょくしれんじょう（かぎのみ）,このランキングでは、「あのカギ」のみを回収したプレイのスコアのみ有効となります。
0,1112,1,rule,ステージ別ルール,ひみつの花園（カギのみ）,koppacha,koppacha,ひみつのはなぞの（かぎのみ）,このランキングでは、「あのカギ」のみを回収したプレイのスコアのみ有効となります。
0,1113,1,rule,ステージ別ルール,かくしもちの洞窟（カギのみ）,koppacha,koppacha,かくしもちのどうくつ（かぎのみ）,このランキングでは、「あのカギ」のみを回収したプレイのスコアのみ有効となります。
0,1114,1,rule,ステージ別ルール,土とんの洞窟（カギのみ）,koppacha,koppacha,どとんのどうくつ（かぎのみ）,このランキングでは、「あのカギ」のみを回収したプレイのスコアのみ有効となります。
0,1115,1,rule,ステージ別ルール,倍々ゲームの穴（カギのみ）,koppacha,koppacha,ばいばいげーむのあな（かぎのみ）,このランキングでは、「あのカギ」のみを回収したプレイのスコアのみ有効となります。
0,1116,1,rule,ステージ別ルール,花園を荒らすもの（ノーキル）,koppacha,koppacha,はなぞのをあらすもの（ノーキル）,マイコーさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、１匹でも原生生物を倒したプレイのスコアは無効です。
0,1117,1,rule,ステージ別ルール,鼻息の洞穴（交代縛り）,koppacha,koppacha,はないきのどうけつ（こうたんしばり）,noamoaさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、１度でもルーイに交代したプレイのスコアは無効です。
0,1118,1,rule,ステージ別ルール,地下の温室（赤青縛り）,koppacha,koppacha,ちかのおんしつ（かくきのみ）,とりぽっぽさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、B2Fに降り立った時点で黄ピクミンしかいない状態にしなければなりません。赤・青ピクミンが残っているプレイのスコアは無効です。
0,1119,1,rule,ステージ別ルール,かくしもちの洞窟（各階犠牲縛り）,koppacha,koppacha,かくしもちのどうくつ（かくかいぎせいしばり）,不時着さん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、B1F～B5F各階において、１匹以上の犠牲を出さなければなりません。１フロアでも無犠牲でクリアしているプレイのスコアは無効です。
0,1120,1,rule,ステージ別ルール,天罰の穴（残ピク１）,koppacha,koppacha,てんばつのあな（ざんぴく1）,罫線さん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、脱出時ピクミンが１匹でなければなりません。２匹以上残っているプレイのスコアは無効です。なお壁抜けによるピクミン数の調整は無効とします。
0,1121,1,rule,ステージ別ルール,たそがれの庭（目隠し）,koppacha,koppacha,たそがれのにわ（めくらし）,albut3さん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、プレイ時画面を見てはいけません。画面入力端子を外してプレイしてください。音声に関して制限はありません。
0,1122,1,rule,ステージ別ルール,あのひとの庭（ノースプレー攻撃禁止）,koppacha,koppacha,あのひとのにわ（のーすぷれーこうげききんし）,このランキングでは、原則として証拠写真必須です。 このランキングでは、ゲキカラスプレーがかかっていないピクミンで原生生物を攻撃することはできません。攻撃できるのはゲキカラスプレーが有効である場合のみです。また、オリマー・ルーイによる原生生物への攻撃も認められません。ゲキニガスプレーの使用に制限はありません。
0,1123,1,rule,ステージ別ルール,土とんの洞窟（重複縛り）,koppacha,koppacha,どとんのどうくつ（ちょうふくしばり）,§マリルイさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、同じお宝や原生生物を運べるのは１回までです。重複したお宝や原生生物を２個以上回収したプレイのスコアは無効です。ただし、あのカギは例外とします。
0,1124,1,rule,ステージ別ルール,神々のおもちゃ箱（渋滞選手権）,koppacha,koppacha,かみがみのおもちゃばこ（じゅうたいせんしゅけん）,albut3さん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、最初にあのカギを回収しなければならず、あのカギ回収後にできる操作は隊列操作と次の階層へ行くためもしくは脱出するために操作するＡボタンのみです。あのカギ回収後に移動したり、笛を吹いたり、ピクミンを投げたりする動作は一切認められません。
0,1125,1,rule,ステージ別ルール,コンクリート迷路（カメラ操作禁止）,koppacha,koppacha,こんくりーとめいろ（かめらそうさききんし）,zukkiさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、カメラ操作に関するボタンを一切押してはいけません。ゲームスタート前のカメラ操作も認められません。
0,1126,1,rule,ステージ別ルール,ショイグモの巣（Bボタン縛り）,koppacha,koppacha,しょいぐものす（Bぼたんしばり）,noamoaさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、笛を吹くためにBボタンを一度でも押したプレイのスコアは無効です。
0,1127,1,rule,ステージ別ルール,食神のかまど（Aボタン縛り）,koppacha,koppacha,しょくしんのかまど（Aぼたんしばり）,iid01さん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、ピクミンを投げるためにAボタンを一度でも押したプレイのスコアは無効です。
0,1128,1,rule,ステージ別ルール,三色試練場（タマ2キル）,koppacha,koppacha,さんしょくしれんじょう（たま2きる）,不時着さん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、タマコキンを倒したあと回収せずに復活させ、もう一度倒した場合のみ認められます。３回以上倒したり、２回倒さずに回収したりしているプレイのスコアは無効です。
0,1129,1,rule,ステージ別ルール,デメマダラの巣窟（葉縛り脱出）,koppacha,koppacha,でめまだらのそうくつ（はしばりだっしゅつ）,このランキングでは、原則として証拠写真必須です。 このランキングでは、B5Fで脱出する際に生き残っているピクミンが葉ピクミンに限る場合のみ有効となります。途中リタイアやつぼみピクミンや花ピクミンが生存している場合、無効となります。
0,1130,1,rule,ステージ別ルール,どっすん迷路（2セット縛り）,koppacha,koppacha,どっすんめいろ（2せっとしばり）,ピクミンヤクザさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、タマゴムシを20匹以上回収したプレイのスコアのみ受け付けます。
0,1131,1,rule,ステージ別ルール,スナイパールーム（2バケツ限定）,koppacha,koppacha,すないぱーるーむ（2ばけつげんてい）,noamoaさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、中央にバケツが存在するマップが２個生成されたステージでのプレイのみ受け付けます。
0,1132,1,rule,ステージ別ルール,秘密兵器実験場（Aボタン縛り）,koppacha,koppacha,ひみつへいきじっけんじょう（Aぼたんしばり）,noamoaさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、ピクミンを投げるためにAボタンを一度でも押したプレイのスコアは無効です。また、途中リタイアも無効とします。
0,1133,1,rule,ステージ別ルール,地底警備室（Aボタン縛り）,koppacha,koppacha,ちていけいびしつ（Aぼたんしばり）,ゆんけるさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、ピクミンを投げるためにAボタンを一度でも押したプレイのスコアは無効です。
0,1134,1,rule,ステージ別ルール,さらいの洞窟（Aボタン縛り）,koppacha,koppacha,さらいのどうくつ（Aぼたんしばり）,罫線さん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、ピクミンを投げるためにAボタンを一度でも押したプレイのスコアは無効です。
0,1135,1,rule,ステージ別ルール,コレクタールーム（250秒）,koppacha,koppacha,これくたーるーむ（250びょう）,ピクミンヤクザさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、残タイムが181以上であるプレイのスコアのみ有効とします。
0,1136,1,rule,ステージ別ルール,鉄人の穴（フタクチ以外攻撃禁止）,koppacha,koppacha,てつじんのあな（ふたくちいがいこうげききんし）,とりぽっぽさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、B1Fに存在するフタクチドックリ以外すべての原生生物に対する直接攻撃（オリマー・ルーイ・ピクミンによるダメージを与える行為）を禁止します。
0,1137,1,rule,ステージ別ルール,炎と水の試練場（お宝回収縛り）,koppacha,koppacha,ほのおとみずのしれんじょう（おたからかいしゅうしばり）,TELさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、あのカギ以外のお宝を回収したプレイのスコアは無効です。
0,1138,1,rule,ステージ別ルール,新参者の試練場（紫縛り）,koppacha,koppacha,しんざんもののしれんじょう（むらさきしばり）,noamoaさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、ムラサキポンガシグサを使ったプレイのスコアは無効です。
0,1139,1,rule,ステージ別ルール,グリーンホール（死骸回収禁止）,koppacha,koppacha,ぐりーんほーる（しびいかえりきんし）,メザシさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、原生生物を回収したプレイのスコアは無効です。
0,1140,1,rule,ステージ別ルール,こてしらべの洞窟（両手縛り）,koppacha,koppacha,こてしらべのどうくつ（りょうてしばり）,noamoaさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、手を動かして操作するプレイは無効です。手を使わなければ、基本レギュレーション（非純正コントローラーを使う等）に反しないかぎりあらゆる道具を使ってかまいません。
0,1141,1,rule,ステージ別ルール,巨人のトイレ（おまもりタマゴ）,koppacha,koppacha,きょじんのといれ（おまもりたまご）,このランキングでは、原則として証拠写真必須です。 このランキングでは、B1Fではまだ割られていないタマゴが１個以上存在する間のみ原生生物との戦闘、原生生物やお宝の運搬が認められます。B1Fにタマゴが出現していないステージのプレイはすべて無効です。
0,1142,1,rule,ステージ別ルール,倍々ゲームの穴（2F以下黄縛り）,koppacha,koppacha,ばいばいげーむのあな（2Fいかきききんしばり）,じーたさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、B2F開始時に赤・青ピクミンが存在していたり、B2F以下の階層で黄ピクミン以外のピクミンを増したりするプレイのスコアは無効です。
0,1143,1,rule,ステージ別ルール,ひみつの花園（26匹縛り）,koppacha,koppacha,ひみつのはなぞの（26ぴきしばり）,罫線さん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、プレイ中一度もピクミンが27匹以上にならず、脱出時に26匹となっているプレイのスコアのみ認められます。
0,1144,1,rule,ステージ別ルール,赤の洞窟（コチャノーキル）,koppacha,koppacha,あかのどうくつ（こちゃのーきる）,noamoaさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、アカコチャッピーを倒したプレイのスコアはすべて無効です。
0,1145,1,rule,ステージ別ルール,大足の穴（ゾウ対50匹）,koppacha,koppacha,おおあしのあな（ぞうたい50ぴき）,このランキングでは、原則として証拠写真必須です。 このランキングでは、ゾウノアシと戦う際は50匹で戦わなければなりません。ゾウノアシ出現からあのカギ出現までの間、ゾウノアシの部屋にピクミンが50匹いる必要があり、他の場所にフリーピクミンがいたり犠牲が出たりしているプレイのスコアは無効です。
0,1146,1,rule,ステージ別ルール,どっすん迷路（ローラーキル）,koppacha,koppacha,どっすんめいろ（ろーらーきる）,noamoaさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングに投稿するプレイでは、ピクミンやオリマーの攻撃によってアメボウズ以外の原生生物のHPを0にしてはいけません。トドメをさせるのはその原生生物自身の自滅またはアメボウズのローラー攻撃に限ります。
0,1147,1,rule,ステージ別ルール,炎と水の試練場（完全色分け縛り）,koppacha,koppacha,ほのおとみずのしれんじょう（かんぜんいろわけしばり）,あぐにゃんさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングに投稿するプレイでは、オリマーの隊列に青ピクミン、ルーイの隊列に赤ピクミンがいる場合は解散以外の一切の操作ができません。
0,1148,1,rule,ステージ別ルール,鼻息の洞穴（葉縛り脱出）,koppacha,koppacha,はないきのどうけつ（はしばりだっしゅつ）,noamoaさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングに投稿するプレイでは、B2Fを脱出する際のピクミンが葉ピクミンに限る場合にのみ認められます。１匹でも葉ピクミン以外のピクミンが生き残っている場合は脱出できません。
0,1149,1,rule,ステージ別ルール,天罰の穴（寝袋禁止）,koppacha,koppacha,てんばつのあな（ねぶくろきんし）,zukkiさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、たんけんねぶくろを使ったプレイは無効です。
0,1150,1,rule,ステージ別ルール,地下の温室（三色縛り）,koppacha,koppacha,ちかのおんしつ（さんしょくしばり）,マイコーさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングに投稿するプレイでは、B1Fのポポガシグサを使って赤・青・黄それぞれ各９匹にしなければなりません。また、B2Fのポポガシグサは使えません。
0,1151,1,rule,ステージ別ルール,秘密兵器実験場（だまぐもといっしょ）,koppacha,koppacha,ひみつへいきじっけんじょう（だまぐもといっしょ）,albut3さん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングに投稿するプレイでは、まずB1Fはカギのみ回収が認められます。B2Fではスタート直後に必ずダマグモキャノンに触れに行かなければなりません。そして、ダマグモキャノンのHPが0になった瞬間以降は洞窟を脱出するために押すAボタン以外のあらゆる操作を禁止とします（Wiiリモコンのポインティングデバイスの多少のブレについては容認します）。
0,1152,1,rule,ステージ別ルール,かくしもちの洞窟（目隠し）,koppacha,koppacha,かくしもちのどうくつ（めくらし）,ゆんけるさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングに投稿するプレイでは、ゲーム画面を見てはいけません。ただし音声を聞くことは許されています。リタイアの記録も有効としますが、例外として0点では投稿できません。
0,1153,1,rule,ステージ別ルール,あのひとの庭（壁破壊禁止）,koppacha,koppacha,あのひとのにわ（かべはこわしきんし）,しおさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、土の壁に少しでもダメージを与えたプレイはすべて無効です。
0,1154,1,rule,ステージ別ルール,デメマダラの巣窟（300秒）,koppacha,koppacha,でめまだらのそうくつ（300びょう）,しおさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、残りタイムが351以上でないスコアのプレイは無効です。
0,1155,1,rule,ステージ別ルール,三色試練場（タマコキン放置）,koppacha,koppacha,さんしょくしれんじょう（たまこきんほうちしばり）,しおさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングに投稿するプレイでは、タマコキンのHPを0にした瞬間以降は、あのカギ以外の一切のオブジェクトを運搬してはいけません。
0,1156,1,rule,ステージ別ルール,大足の穴（足縛り）,koppacha,koppacha,おおあしのあな（あしかばり）,ゆんけるさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、足（ふとももからつま先まで）によって操作したプレイの記録のみ受け付けます。足によって操作していれば、基本レギュレーションに反しない限りあらゆる道具の使用が認められます（非純正連射器付きコントローラーを使う等はNG）。
0,1157,1,rule,ステージ別ルール,神々のおもちゃ箱（線路は続くよどこまでも）,koppacha,koppacha,かみがみのおもちゃばこ（せんろはつづくよどこまでも）,とりぽっぽさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、B1Fではあのカギ以外の一切を回収できません。B2Fではスタート直後に全隊列でおもちゃの駅に入らなければなりません。一度線路に入ったら、次に線路を出た後は間欠泉に向かい脱出する以外の一切の行動はしてはいけません。ここでは、「線路」とは線路上（段差の上を含む）、駅、踏切部分のオレンジの足場のことを指します。また、操作中のリーダーが線路から出ていなければ、ピクミンを線路上に隊列操作で出す行為は認めます。
0,1158,1,rule,ステージ別ルール,花園を荒らすもの（片面縛り）,koppacha,koppacha,はなぞのをあらすもの（かたもしばり）,しおさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングに投稿するプレイでは、ポッドがある方の円形のフィールド以外はリーダーもピクミンも一切立ち入れません。
0,1159,1,rule,ステージ別ルール,赤の洞窟（A禁止）,koppacha,koppacha,あかのどうくつ（Aきんし）,noamoaさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは、ピクミンを投げるためにAボタンを押したプレイはすべて無効です。
0,1160,1,rule,ステージ別ルール,地底警備室（クマ占い）,koppacha,koppacha,ちていけいびしつ（くまうらない）,しおさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングに投稿するプレイでは、クマチャッピーを倒せるのは１体までです。（その１体を複数回倒すことに制限はありません）
0,1161,1,rule,ステージ別ルール,食神のかまど（重いもの縛り）,koppacha,koppacha,しょくしんのかまど（おもいものしばり）,§マリルイさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングに投稿するプレイでは、重さが５以下のオブジェクトは回収できません。ただしあのカギは例外として回収できます。重さ５以下のオブジェクトは運搬することに制限はありませんが、ポッドに回収した時点でそのプレイは無効となります。
0,1162,1,rule,ステージ別ルール,巨人のトイレ（交代禁止）,koppacha,koppacha,きょじんのといれ（こうたんきんし）,しおさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングに投稿するプレイでは、リーダーの交代は一切できません。
0,1163,1,rule,ステージ別ルール,グリーンホール（エキス持ち帰り）,koppacha,koppacha,はないきのどうけつ（えきすもちかえり）,albut3さん考案ルール   このランキングでは、原則として証拠写真必須です。またリタイアしたプレイの記録は無効です。 このランキングでは、ゲキニガスプレーとゲキカラスプレーの合計所持数が7以上の状態で脱出した記録のみ有効とします。
0,1164,1,rule,ステージ別ルール,コレクタールーム（A禁止）,koppacha,koppacha,こんくりーとめいろ（てしばり）,mercysnowさん考案ルール   このランキングでは、原則として証拠写真必須です。またリタイアしたプレイの記録は無効です。 このランキングでは、オリマーパンチ、ピクミン投げを行ったプレイは無効です。
0,1165,1,rule,ステージ別ルール,鉄人の穴（20匹縛り）,koppacha,koppacha,てつじんのあな（20ひきしばり）,じーたさん考案ルール   このランキングでは、原則として証拠写真必須です。またリタイアしたプレイの記録は無効です。 このランキングでは、ステージ開始後、ただちに青ピクミン30匹以上を投げ落としてください。投げ落とすまでは戦闘や運搬を行ってはいけません。
0,1166,1,rule,ステージ別ルール,赤の洞窟（1775ポコ）,koppacha,koppacha,あかのどうくつ（1775ぽこ）,noamoaさん albut3さん考案ルール   このランキングでは、原則として証拠写真必須です。またリタイアしたプレイの記録は無効です。 このランキングで1775ポコで脱出した記録のみ有効とします。
0,1167,1,rule,ステージ別ルール,新参者の試練場（再利用禁止）,koppacha,koppacha,しんざんもののしれんじょう（さいりようきんし）,muratsuboさん考案ルール   このランキングでは、原則として証拠写真必須です。またリタイアしたプレイの記録は無効です。 このランキングでは、円形の部屋に拠点が存在することを必須とします。一度拠点の部屋から出たら、それ以降リーダーは拠点の部屋に立ち入ることはできません。かつ、拠点部屋に入っていった運搬ピクミンを再び隊列に入れることも禁止します。
0,1168,1,rule,ステージ別ルール,たそがれの庭（近視）,koppacha,koppacha,たそがれのにわ（きんし）,mercysnowさん考案ルール   このランキングでは、原則として証拠写真必須です。またリタイアしたプレイの記録は無効です。 このランキングでは、計2秒以上カメラがズームイン以外の状態になっているプレイは無効です。
0,1169,1,rule,ステージ別ルール,ショイグモの巣（残ピク減点）,koppacha,koppacha,しょいぐものす（ざんぴくげんてん）,muratsuboさん考案ルール   このランキングでは、原則として証拠写真必須です。またリタイアしたプレイの記録は無効です。 このランキングでは、リザルト画面のスコアではなく、リザルト画面に表示されている｛かせいだお金＋タイムボーナス－残りピクミン｝を計算した数値を登録スコアとしてください。
0,1170,1,rule,ステージ別ルール,食神のかまど（120スタート）,koppacha,koppacha,しょくしんのかまど（120すたーと）,§マリルイさん考案ルール   このランキングでは、原則として証拠写真必須です。またリタイアしたプレイの記録は無効です。 このランキングでは、ステージを選択してからTIMEが120と表示されるまで、無操作状態で放置してからプレイを開始してください。ただし、開幕ムービーのスキップは認めます。
0,1171,1,rule,ステージ別ルール,花畑を荒らすもの（片面のみ）,koppacha,koppacha,はなばたけをあらすもの（かたもんのみ）,しおさん考案ルール   このランキングでは、原則として証拠写真必須です。またリタイアしたプレイの記録は無効です。 このランキングでは、ポッドがない方の円形のフィールドにはリーダーもピクミンも一切立ち入れません。アオケダタラを誘導して持ってくることも禁止です。
0,1172,1,rule,ステージ別ルール,コンクリート迷路（手禁止）,koppacha,koppacha,こんくりーとめいろ（てきんし）,とりぽっぽさん考案ルール   このランキングでは、原則として証拠写真必須です。またリタイアしたプレイの記録は無効です。 このランキングでは、手の指、手のひら、手の甲は使わずにプレイしてください。
0,1173,1,rule,ステージ別ルール,地底警備室（ガチンコ対戦）,koppacha,koppacha,ちていけいびしつ（がちんこたいせん）,albut3さん mercysnowさん考案ルール   このランキングでは、原則として証拠写真必須です。 このランキングでは移動を含め、全ての操作を禁止します。ただし、隊列に入ってしまったピクミンを分離するために解散指令を行うことは例外として認めます。このランキングでは特例的にリタイアした記録も受け付けます。
0,1174,1,rule,ステージ別ルール,どっすん迷路（カギのみ）,koppacha,koppacha,どっすんめいろ（かぎのみ）,えなげんさん考案ルール   このランキングでは、原則として証拠写真必須です。またリタイアしたプレイの記録は無効です。 このランキングでは、100ポコで脱出した記録のみ有効とします。
